Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
208,55,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.35253382661792404,True
209,0,20,"(4, 4)","(1, 0);(0, 0);(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(4, 4);(3, 4);(4, 4);(3, 4);(4, 4)","(4, 5)",0.3507711574848344,False
210,35,20,"(5, 5)","(0, 1);(0, 0);(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.34901730169741024,True
211,35,20,"(5, 4)","(0, 1);(0, 2);(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.3472722151889232,False
212,35,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(5, 5)","(5, 5)",0.3455358541129786,True
213,40,20,"(4, 5)","(1, 0);(2, 0);(3, 0);(3, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(4, 4)",0.3438081748424137,False
214,0,20,"(5, 4)","(0, 1);(0, 0);(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(3, 0);(3, 1);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 2);(4, 2);(5, 2);(5, 3);(5, 4)","(5, 5)",0.3420891339682016,False
215,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3403786882983606,True
216,34,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.3386767948568688,True
217,5,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 2);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.33698341088258443,True
218,0,20,"(3, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(0, 4);(0, 4);(1, 4);(2, 4);(3, 4);(2, 4);(3, 4);(3, 5);(4, 5);(3, 5);(3, 5);(4, 5);(3, 5);(4, 5);(3, 5)","(4, 5)",0.3352984938281715,False
219,30,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(4, 5)","(5, 5)",0.33362200135903064,False
220,20,20,"(4, 5)","(1, 0);(2, 0);(2, 0);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.33195389135223546,False
221,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(5, 3);(5, 2);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.3302941218954743,True
222,15,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 4);(5, 4);(5, 3);(5, 4);(5, 4)","(5, 5)",0.32864265128599696,False
223,20,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(5, 2);(5, 3);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.326999438029567,True
224,30,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.3253644408394192,True
225,28,20,"(5, 5)","(1, 0);(0, 0);(1, 0);(1, 1);(2, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3237376186352221,True
226,19,20,"(5, 4)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4);(5, 4)","(5, 3)",0.322118930542046,False
227,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.32050833588933575,True
228,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.31890579420988907,True
229,40,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3173112652388396,True
230,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3157247089126454,True
231,25,20,"(5, 5)","(0, 1);(0, 0);(0, 0);(0, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3141460853680822,True
232,55,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3125753549412418,True
233,20,20,"(3, 3)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 3);(4, 3);(3, 3)","(4, 3)",0.31101247816653554,False
234,15,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(0, 2);(0, 3);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(1, 5);(2, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.30945741577570285,True
235,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3079101286968243,True
236,15,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 4)","(5, 5)",0.3063705780533402,False
237,25,20,"(4, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.30483872516307353,False
238,40,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3033145315372582,True
239,55,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.3017979588795719,True
240,40,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.30028896908517405,True
241,10,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(1, 2);(0, 2);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5)","(5, 5)",0.2987875242397482,True
242,40,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.29729358661854943,False
243,45,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.29580711868545667,True
244,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(1, 4);(1, 5);(2, 5);(3, 5);(2, 5);(3, 5);(4, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2943280830920294,True
245,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.29285644267656924,True
246,0,20,"(4, 4)","(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(3, 3);(3, 4);(4, 4);(3, 4);(2, 4);(3, 4);(4, 4)","(5, 4)",0.2913921604631864,False
247,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.28993519966087045,True
248,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2884855236625661,True
249,4,20,"(4, 5)","(0, 0);(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(2, 4);(2, 3);(3, 3);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5)","(5, 5)",0.28704309604425327,False
250,50,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.285607880564032,True
251,20,20,"(5, 4)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.28417984116121187,False
252,9,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 2);(1, 3);(1, 4);(1, 3);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(3, 5);(4, 5);(4, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.2827589419554058,True
253,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.28134514724562876,True
254,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(1, 5);(2, 5);(2, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2799384215094006,True
255,55,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.27853872940185365,True
256,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.27714603575484437,True
257,54,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.2757603055760701,True
258,55,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2743815040481898,True
259,25,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2730095965279488,True
260,55,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.27164454854530906,True
261,29,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2702863258025825,True
262,35,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2689348941735696,True
263,35,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26759021970270175,True
264,15,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 2);(5, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 4)",0.2662522686041882,True
265,40,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2649210072611673,True
266,24,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26359640222486147,True
267,39,20,"(5, 5)","(1, 0);(1, 1);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26227842021373715,True
268,40,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2609670281126685,True
269,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.25966219297210513,True
270,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.2583638820072446,True
271,55,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2570720625972084,True
272,50,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.25578670228422234,True
273,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.25450776877280124,True
274,40,20,"(4, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5);(4, 5)","(5, 5)",0.2532352299289372,False
275,50,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2519690537792925,True
276,44,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2507092085103961,True
277,40,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2494556624678441,True
278,40,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(5, 1);(5, 2);(5, 3);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.24820838415550486,True
279,50,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.24696734223472733,True
280,35,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.2457325055235537,True
281,45,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.24450384299593592,True
282,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.24328132378095624,True
283,45,20,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.24206491716205145,True
284,49,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(4, 5)",0.2408545925762412,True
285,30,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.23965031961336,True
286,40,20,"(5, 5)","(0, 1);(0, 2);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.2384520680152932,True
287,15,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.23725980767521673,True
288,20,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(3, 4);(2, 4);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.23607350863684065,False
289,55,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.23489314109365644,True
290,45,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.23371867538818816,False
291,45,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(3, 1);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.23255008201124722,True
292,35,20,"(5, 5)","(0, 0);(0, 0);(0, 1);(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.231387331601191,True
293,35,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4)","(5, 5)",0.23023039494318503,False
294,30,20,"(5, 4)","(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.2290792429684691,False
295,45,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.22793384675362674,True
296,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5)","(5, 4)",0.22679417751985861,True
297,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.22566020663225933,True
298,40,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.22453190559909803,True
