Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
182,15,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5)","(4, 5)",0.4016064652978155,True
183,10,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 0);(2, 1);(2, 2);(2, 1);(2, 2);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5);(4, 4);(4, 5);(5, 5)","(5, 5)",0.3995984329713264,True
184,-1,20,"(4, 3)","(0, 1);(0, 0);(1, 0);(2, 0);(2, 1);(2, 0);(2, 0);(1, 0);(2, 0);(2, 1);(1, 1);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 3);(4, 3)","(4, 4)",0.3976004408064698,False
185,20,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5)","(4, 5)",0.39561243860243744,True
186,19,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 3);(5, 4)","(5, 5)",0.3936343764094253,False
187,35,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.39166620452737816,True
188,45,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3897078735047413,True
189,15,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(4, 3);(4, 2);(5, 2);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3877593341372176,True
190,55,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3858205374665315,True
191,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.38389143477919885,True
192,0,20,"(5, 4)","(0, 1);(0, 1);(0, 2);(0, 2);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(1, 4);(1, 3);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4)","(5, 5)",0.3819719776053028,False
193,10,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(4, 3);(5, 3);(5, 4);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5)","(5, 5)",0.3800621177172763,True
194,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.37816180712868996,True
195,10,20,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(2, 4);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.37627099809304654,True
196,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.3743896431025813,True
197,0,20,"(5, 4)","(0, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(2, 3);(1, 3);(1, 4);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4)","(5, 5)",0.37251769488706843,False
198,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3706551064126331,True
199,30,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(2, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.36880183088056995,True
200,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3669578217261671,True
201,34,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.36512303261753626,True
202,20,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(3, 1);(4, 1);(5, 1);(5, 2);(5, 3);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.3632974174544486,True
203,50,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3614809303671764,True
204,49,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3596735257153405,True
205,20,20,"(5, 4)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 4)","(4, 4)",0.3578751580867638,False
206,5,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(3, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.35608578229633,True
207,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(0, 3);(1, 3);(1, 4);(0, 4);(1, 4);(1, 5);(2, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3543053533848483,True
208,35,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.35253382661792404,True
209,54,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3507711574848344,True
210,50,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.34901730169741024,False
211,40,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3472722151889232,True
212,14,20,"(5, 5)","(0, 0);(1, 0);(0, 0);(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.3455358541129786,True
213,40,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3438081748424137,True
214,45,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3420891339682016,True
215,45,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.3403786882983606,True
216,30,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.3386767948568688,True
217,20,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(2, 5);(3, 5);(4, 5);(4, 4);(4, 5);(4, 5);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.33698341088258443,True
218,30,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3352984938281715,True
219,20,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(5, 4);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.33362200135903064,True
220,14,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5)","(5, 4)",0.33195389135223546,True
221,35,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.3302941218954743,True
222,10,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(0, 4);(1, 4);(2, 4);(2, 3);(2, 4);(1, 4);(2, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.32864265128599696,True
223,44,20,"(5, 5)","(1, 0);(1, 1);(2, 1);(3, 1);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.326999438029567,True
224,25,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3253644408394192,True
225,10,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(4, 5);(4, 4);(5, 4);(5, 5)","(5, 4)",0.3237376186352221,True
226,9,20,"(5, 5)","(0, 1);(1, 1);(0, 1);(0, 2);(0, 3);(0, 3);(0, 2);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.322118930542046,True
227,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(3, 4);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.32050833588933575,True
228,30,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.31890579420988907,True
229,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.3173112652388396,True
230,40,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(0, 4);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3157247089126454,True
231,44,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3141460853680822,True
232,0,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(0, 4);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(4, 4);(5, 4);(5, 4)","(5, 5)",0.3125753549412418,False
233,30,20,"(5, 5)","(0, 0);(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.31101247816653554,True
234,39,20,"(5, 5)","(0, 0);(0, 1);(1, 1);(2, 1);(3, 1);(4, 1);(4, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.30945741577570285,True
235,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.3079101286968243,True
236,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(1, 4);(2, 4);(3, 4);(3, 5);(2, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.3063705780533402,True
237,35,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.30483872516307353,True
238,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3033145315372582,True
239,29,20,"(5, 5)","(1, 0);(1, 1);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(4, 5);(4, 5);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3017979588795719,True
240,40,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 4)",0.30028896908517405,True
241,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.2987875242397482,True
242,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.29729358661854943,True
243,25,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 0);(4, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.29580711868545667,True
244,0,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(2, 4);(2, 5);(2, 4);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 3);(4, 3);(4, 4);(4, 5);(4, 5)","(5, 5)",0.2943280830920294,False
245,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.29285644267656924,True
246,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2913921604631864,True
247,25,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 5);(1, 5);(0, 5);(1, 5);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.28993519966087045,True
248,20,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 0);(4, 1);(4, 2);(4, 3);(4, 2);(4, 3);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(4, 5)",0.2884855236625661,True
249,45,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.28704309604425327,True
250,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.285607880564032,True
251,15,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(3, 4);(3, 3);(3, 2);(3, 3);(3, 4);(3, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.28417984116121187,True
252,35,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.2827589419554058,True
253,50,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.28134514724562876,False
254,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(2, 3);(3, 3);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2799384215094006,True
255,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.27853872940185365,True
256,30,20,"(4, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4)","(5, 4)",0.27714603575484437,False
257,10,20,"(5, 5)","(0, 1);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 3);(0, 2);(0, 3);(0, 2);(0, 3);(1, 3);(1, 4);(1, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5)","(4, 5)",0.2757603055760701,True
258,45,20,"(5, 5)","(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.2743815040481898,True
259,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(1, 4);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.2730095965279488,True
260,45,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.27164454854530906,True
261,10,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(1, 3);(0, 3);(0, 4);(1, 4);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.2702863258025825,True
262,29,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2689348941735696,True
263,44,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26759021970270175,True
264,30,20,"(5, 4)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 1);(5, 2);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(4, 4)",0.2662522686041882,False
265,40,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2649210072611673,True
266,15,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(3, 1);(4, 1);(3, 1);(2, 1);(2, 2);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26359640222486147,True
267,20,20,"(5, 5)","(0, 0);(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(1, 3);(2, 3);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.26227842021373715,True
268,40,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.2609670281126685,True
269,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.25966219297210513,True
270,20,20,"(5, 4)","(1, 0);(2, 0);(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(2, 2);(3, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 4)",0.2583638820072446,False
271,30,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.2570720625972084,True
272,55,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.25578670228422234,True
