Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
451,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.1042820154910064,True
452,5,17,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 2);(4, 2);(4, 1);(5, 1);(5, 2);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.10376060541355137,True
453,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.1032418023864836,True
454,5,15,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 0);(4, 1);(4, 2);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.10272559337455119,True
455,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.10221196540767843,True
456,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.10170090558064004,True
457,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.10119240105273684,True
458,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.10068643904747315,True
459,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.10018300685223579,True
460,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0996820918179746,True
461,5,12,"(5, 5)","(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.09918368135888474,True
462,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.09868776295209031,True
463,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09819432413732986,True
464,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.09770335251664321,True
465,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.09721483575406,True
466,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09672876157528969,True
467,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09624511776741324,True
468,5,13,"(5, 5)","(0, 1);(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09576389217857617,True
469,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09528507271768329,True
470,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.09480864735409487,True
471,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0943346041173244,True
472,5,16,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.09386293109673778,True
473,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.09339361644125409,True
474,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09292664835904782,True
475,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.09246201511725258,True
476,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 4)",0.09199970504166631,True
477,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.09153970651645797,True
478,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.09108200798387568,True
479,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0906265979439563,True
480,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.09017346495423652,True
481,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.08972259762946533,True
482,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.089273984641318,True
483,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 3);(5, 4);(5, 5)","(5, 4)",0.0888276147181114,True
484,5,12,"(5, 5)","(1, 0);(2, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.08838347664452084,True
485,5,12,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08794155926129824,True
486,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5)","(5, 5)",0.08750185146499175,True
487,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08706434220766679,True
488,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.08662902049662846,True
489,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08619587539414532,True
490,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08576489601717459,True
491,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08533607153708872,True
492,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.08490939117940327,True
493,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.08448484422350626,True
494,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.08406242000238873,True
495,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.08364210790237678,True
496,5,12,"(5, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0832238973628649,True
497,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08280777787605056,True
498,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.08239373898667031,True
499,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.08198177029173696,True
500,5,13,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.08157186144027828,True
501,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0811640021330769,True
502,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 4)",0.08075818212241151,True
503,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.08035439121179945,True
504,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.07995261925574046,True
505,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.07955285615946175,True
506,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07915509187866444,True
507,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07875931641927113,True
508,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07836551983717477,True
509,5,15,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07797369223798889,True
510,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07758382377679894,True
511,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07719590465791494,True
512,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.07680992513462537,True
513,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.07642587550895225,True
514,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07604374613140748,True
515,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07566352740075044,True
516,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07528520976374668,True
517,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07490878371492794,True
518,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0745342397963533,True
519,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07416156859737154,True
520,5,12,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07379076075438468,True
521,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07342180695061275,True
522,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.07305469791585968,True
523,5,17,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.07268942442628039,True
524,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.07232597730414898,True
525,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.07196434741762824,True
526,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0716045256805401,True
527,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0712465030521374,True
528,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0708902705368767,True
529,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07053581918419231,True
530,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.07018314008827135,True
531,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06983222438783,True
532,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.06948306326589085,True
533,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0691356479495614,True
534,5,16,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.06878996970981359,True
535,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.06844601986126451,True
536,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06810378976195819,True
537,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0677632708131484,True
538,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06742445445908266,True
539,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06708733218678724,True
540,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0667518955258533,True
541,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06641813604822402,True
542,5,12,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0660860453679829,True
543,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.06575561514114299,True
544,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.06542683706543727,True
545,5,14,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.06509970288011008,True
546,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.06477420436570952,True
547,5,12,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06445033334388098,True
548,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06412808167716157,True
549,5,15,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06380744126877576,True
550,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06348840406243188,True
551,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(4, 5);(5, 5)","(5, 5)",0.06317096204211972,True
552,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.06285510723190912,True
553,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.06254083169574957,True
554,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.062228127537270826,True
555,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.06191698689958447,True
556,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.061607401965086545,True
557,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.06129936495526111,True
558,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(5, 5)","(5, 5)",0.0609928681304848,True
559,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.060687903789832374,True
560,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06038446427088321,True
561,5,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 1);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.06008254194952879,True
562,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.05978212923978115,True
563,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 4)",0.05948321859358224,True
564,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 4)",0.05918580250061433,True
565,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.058889873488111255,True
566,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.058595424120670696,True
567,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05830244700006734,True
568,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.058010934765067,True
569,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05772088009124167,True
570,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05743227569078546,True
571,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05714511431233153,True
572,4,13,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 1);(2, 1);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.05685938874076987,True
573,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.056575091797066025,True
574,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.056292216338080694,True
575,5,12,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05601075525639029,True
576,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05573070148010834,True
577,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0554520479727078,True
578,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05517478773284426,True
579,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05489891379418004,True
580,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.05462441922520914,True
581,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0543512971290831,True
582,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05407954064343768,True
583,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 4);(5, 5)","(4, 5)",0.05380914294022049,True
584,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.05354009722551939,True
585,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05327239673939179,True
586,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.053006034755694834,True
587,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.052741004581916356,True
588,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.052477299559006776,True
589,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.052214913061211746,True
590,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.05195383849590569,True
591,5,13,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.05169406930342616,True
592,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.05143559895690903,True
593,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.051178420962124486,True
