,Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
785,786,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0194509790522912,True
786,787,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0193537241570298,True
787,788,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0192569555362446,True
788,789,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0191606707585634,True
789,790,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0190648674047706,True
790,791,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0189695430677467,True
791,792,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.018874695352408,True
792,793,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0187803218756459,True
793,794,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0186864202662677,True
794,795,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0185929881649364,True
795,796,5,13,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0185000232241117,True
796,797,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0184075231079911,True
797,798,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0183154854924512,True
798,799,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0182239080649889,True
799,800,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.018132788524664,True
800,801,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0180421245820407,True
801,802,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0179519139591305,True
802,803,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0178621543893348,True
803,804,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0177728436173881,True
804,805,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0176839793993012,True
805,806,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0175955595023047,True
806,807,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0175075817047932,True
807,808,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0174200437962692,True
808,809,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0173329435772878,True
809,810,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0172462788594014,True
810,811,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0171600474651044,True
811,812,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0170742472277789,True
812,813,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01698887599164,True
813,814,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0169039316116818,True
814,815,5,15,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0168194119536234,True
815,816,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0167353148938553,True
816,817,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.016651638319386,True
817,818,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0165683801277891,True
818,819,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0164855382271501,True
819,820,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0164031105360144,True
820,821,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0163210949833343,True
821,822,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0162394895084176,True
822,823,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0161582920608755,True
823,824,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0160775006005711,True
824,825,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0159971130975683,True
825,826,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0159171275320804,True
826,827,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01583754189442,True
827,828,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0157583541849479,True
828,829,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0156795624140232,True
829,830,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0156011646019531,True
830,831,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0155231587789433,True
831,832,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0154455429850486,True
832,833,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0153683152701234,True
833,834,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0152914736937727,True
834,835,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0152150163253039,True
835,836,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0151389412436774,True
836,837,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.015063246537459,True
837,838,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0149879303047717,True
838,839,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0149129906532478,True
839,840,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0148384256999816,True
840,841,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0147642335714817,True
841,842,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0146904124036243,True
842,843,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0146169603416061,True
843,844,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0145438755398981,True
844,845,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0144711561621986,True
845,846,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0143988003813876,True
846,847,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0143268063794807,True
847,848,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0142551723475833,True
848,849,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0141838964858454,True
849,850,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0141129770034161,True
850,851,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0140424121183991,True
851,852,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0139722000578071,True
852,853,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.013902339057518,True
853,854,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0138328273622304,True
854,855,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0137636632254193,True
855,856,4,11,"(5, 5)","(1, 0);(1, 1);(2, 1);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0136948449092922,True
856,857,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0136263706847457,True
857,858,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.013558238831322,True
858,859,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 4)",0.0134904476371654,True
859,860,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0134229953989796,True
860,861,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0133558804219847,True
861,862,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0132891010198747,True
862,863,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.0132226555147754,True
863,864,0,20,"(5, 4)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4)","(5, 4)",0.0131565422372015,False
864,865,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0130907595260155,True
865,866,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0130253057283854,True
866,867,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0129601791997435,True
867,868,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0128953783037448,True
868,869,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.012830901412226,True
869,870,5,12,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0127667469051649,True
870,871,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0127029131706391,True
871,872,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0126393986047859,True
872,873,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0125762016117619,True
873,874,0,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4)","(5, 4)",0.0125133206037031,False
874,875,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0124507540006846,True
875,876,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0123885002306812,True
876,877,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0123265577295278,True
877,878,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0122649249408802,True
878,879,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0122036003161758,True
879,880,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0121425823145949,True
880,881,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0120818694030219,True
881,882,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0120214600560068,True
882,883,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0119613527557268,True
883,884,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0119015459919481,True
884,885,0,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4)","(5, 5)",0.0118420382619884,False
885,886,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0117828280706784,True
886,887,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.011723913930325,True
887,888,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0116652943606734,True
888,889,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0116069678888701,True
889,890,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0115489330494257,True
890,891,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0114911883841786,True
891,892,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0114337324422577,True
892,893,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0113765637800464,True
893,894,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0113196809611462,True
894,895,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0112630825563404,True
895,896,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0112067671435587,True
896,897,5,13,"(5, 5)","(1, 0);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0111507333078409,True
897,898,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0110949796413017,True
898,899,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0110395047430952,True
899,900,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0109843072193797,True
900,901,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0109293856832828,True
901,902,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0108747387548664,True
902,903,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0108203650610921,True
903,904,5,12,"(5, 5)","(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0107662632357866,True
904,905,5,13,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0107124319196077,True
905,906,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0106588697600097,True
906,907,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0106055754112096,True
907,908,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0105525475341536,True
908,909,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0104997847964828,True
909,910,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0104472858725004,True
910,911,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0103950494431379,True
911,912,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0103430741959222,True
912,913,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0102913588249426,True
913,914,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0102399020308179,True
914,915,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0101887025206638,True
915,916,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0101377590080605,True
916,917,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0100870702130202,True
917,918,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0100366348619551,True
918,919,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01,True
919,920,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01,True
920,921,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01,True
921,922,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
922,923,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
923,924,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
924,925,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01,True
925,926,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
926,927,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
927,928,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.01,True
928,929,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.01,True
